"","Report_Year","NeighbourhoodName","Premises_Type"
"11994",2015,"Forest Hill North","Other"
"11995",2015,"Forest Hill North","Other"
"11996",2015,"Willowdale East","House"
"11997",2015,"Forest Hill North","House"
"11998",2015,"Bayview Woods-Steeles","House"
"11999",2015,"South Riverdale","Other"
"12000",2015,"South Riverdale","Other"
"12001",2015,"Bay Street Corridor","Other"
"12002",2015,"Waterfront Communities-The Island","Apartment"
"12003",2016,"Danforth East York","Commercial"
"12004",2018,"Bay Street Corridor","Outside"
"12005",2015,"East End-Danforth","House"
"12006",2016,"Danforth East York","Commercial"
"12007",2015,"Bay Street Corridor","Apartment"
"12008",2018,"Greenwood-Coxwell","Educational"
"12009",2015,"Waterfront Communities-The Island","Commercial"
"12010",2016,"Broadview North","House"
"12011",2017,"Palmerston-Little Italy","Other"
"12012",2018,"Church-Yonge Corridor","Educational"
"12013",2015,"Forest Hill North","House"
"12014",2016,"Waterfront Communities-The Island","Other"
"12015",2016,"Waterfront Communities-The Island","Other"
"12016",2016,"East End-Danforth","Other"
"12017",2016,"NSA","Commercial"
"12018",2016,"NSA","Commercial"
"12019",2016,"NSA","Commercial"
"12020",2016,"Niagara","Apartment"
"12021",2016,"South Riverdale","Other"
"12022",2016,"South Riverdale","Other"
"12023",2016,"Woodbine Corridor","Outside"
"12024",2016,"Woodbine Corridor","Outside"
"12025",2016,"Woodbine Corridor","Outside"
"12026",2016,"Mount Pleasant East","House"
"12027",2016,"Annex","House"
"12028",2016,"Wychwood","Outside"
"12029",2016,"Rosedale-Moore Park","Other"
"12030",2016,"Yonge-Eglinton","Other"
"12031",2016,"North St.James Town","Outside"
"12032",2016,"Danforth East York","House"
"12033",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12034",2015,"Englemount-Lawrence","Apartment"
"12035",2015,"Black Creek","Other"
"12036",2017,"Kingsview Village-The Westway","House"
"12037",2017,"South Riverdale","Other"
"12038",2015,"Church-Yonge Corridor","Outside"
"12039",2018,"Annex","Outside"
"12040",2016,"Dovercourt-Wallace Emerson-Junction","Apartment"
"12041",2016,"Bay Street Corridor","Apartment"
"12042",2016,"Leaside-Bennington","House"
"12043",2016,"Leaside-Bennington","House"
"12044",2016,"Leaside-Bennington","House"
"12045",2016,"High Park-Swansea","House"
"12046",2016,"Kensington-Chinatown","Apartment"
"12047",2016,"North St.James Town","Apartment"
"12048",2016,"High Park-Swansea","Other"
"12049",2016,"Waterfront Communities-The Island","Apartment"
"12050",2016,"Waterfront Communities-The Island","Apartment"
"12051",2016,"Alderwood","House"
"12052",2016,"Danforth East York","Apartment"
"12053",2016,"South Riverdale","Other"
"12054",2016,"South Riverdale","House"
"12055",2016,"Danforth East York","House"
"12056",2016,"Woburn","House"
"12057",2016,"Birchcliffe-Cliffside","House"
"12058",2016,"Danforth","Commercial"
"12059",2016,"Casa Loma","Apartment"
"12060",2016,"University","House"
"12061",2016,"Downsview-Roding-CFB","House"
"12062",2016,"The Beaches","House"
"12063",2016,"Yorkdale-Glen Park","Commercial"
"12064",2016,"Waterfront Communities-The Island","Outside"
"12065",2016,"Trinity-Bellwoods","House"
"12066",2016,"Trinity-Bellwoods","House"
"12067",2016,"Trinity-Bellwoods","House"
"12068",2016,"Wexford/Maryvale","House"
"12069",2016,"The Beaches","Other"
"12070",2016,"Runnymede-Bloor West Village","Other"
"12071",2016,"Yonge-Eglinton","House"
"12072",2016,"South Parkdale","Commercial"
"12073",2016,"Birchcliffe-Cliffside","House"
"12074",2016,"Moss Park","Commercial"
"12075",2016,"High Park-Swansea","House"
"12076",2016,"West Hill","Commercial"
"12077",2016,"West Hill","Commercial"
"12078",2016,"Waterfront Communities-The Island","Outside"
"12079",2016,"Waterfront Communities-The Island","Outside"
"12080",2016,"Waterfront Communities-The Island","Outside"
"12081",2016,"Centennial Scarborough","House"
"12082",2016,"Niagara","House"
"12083",2016,"The Beaches","Other"
"12084",2016,"Long Branch","House"
"12085",2016,"Junction Area","Apartment"
"12086",2016,"Trinity-Bellwoods","Other"
"12087",2016,"Church-Yonge Corridor","Commercial"
"12088",2016,"South Riverdale","Other"
"12089",2016,"Danforth","House"
"12090",2016,"Danforth","House"
"12091",2016,"Greenwood-Coxwell","House"
"12092",2016,"Greenwood-Coxwell","House"
"12093",2016,"Rouge","House"
"12094",2016,"East End-Danforth","Other"
"12095",2016,"East End-Danforth","Other"
"12096",2016,"East End-Danforth","Other"
"12097",2016,"East End-Danforth","Other"
"12098",2016,"Bay Street Corridor","Other"
"12099",2016,"Rosedale-Moore Park","Other"
"12100",2016,"Rosedale-Moore Park","House"
"12101",2016,"The Beaches","Other"
"12102",2016,"Waterfront Communities-The Island","Outside"
"12103",2016,"Leaside-Bennington","House"
"12104",2016,"Greenwood-Coxwell","Other"
"12105",2016,"The Beaches","House"
"12106",2016,"The Beaches","Other"
"12107",2016,"Danforth East York","House"
"12108",2016,"NSA","Outside"
"12109",2016,"Downsview-Roding-CFB","Apartment"
"12110",2016,"LAmoreaux","Commercial"
"12111",2016,"South Riverdale","Other"
"12112",2016,"High Park-Swansea","Outside"
"12113",2016,"Willowdale East","Outside"
"12114",2016,"West Hill","House"
"12115",2016,"Trinity-Bellwoods","Apartment"
"12116",2016,"Lawrence Park North","Other"
"12117",2018,"Waterfront Communities-The Island","Apartment"
"12118",2016,"Greenwood-Coxwell","House"
"12119",2016,"Kensington-Chinatown","Outside"
"12120",2018,"Kensington-Chinatown","Apartment"
"12121",2017,"Kingsview Village-The Westway","House"
"12122",2015,"Cabbagetown-South St.James Town","House"
"12123",2017,"Agincourt South-Malvern West","Outside"
"12124",2018,"Palmerston-Little Italy","Outside"
"12125",2016,"Greenwood-Coxwell","House"
"12126",2015,"Waterfront Communities-The Island","Apartment"
"12127",2017,"Church-Yonge Corridor","Outside"
"12128",2017,"Annex","House"
"12129",2018,"Waterfront Communities-The Island","Apartment"
"12130",2016,"Willowdale West","Apartment"
"12131",2015,"Forest Hill North","Other"
"12132",2017,"Dovercourt-Wallace Emerson-Junction","Outside"
"12133",2017,"Church-Yonge Corridor","Apartment"
"12134",2018,"Dovercourt-Wallace Emerson-Junction","Other"
"12135",2016,"Islington-City Centre West","House"
"12136",2016,"Humber Summit","Commercial"
"12137",2016,"Waterfront Communities-The Island","Outside"
"12138",2016,"South Riverdale","House"
"12139",2016,"Leaside-Bennington","Other"
"12140",2016,"Leaside-Bennington","Other"
"12141",2016,"North Riverdale","Outside"
"12142",2016,"Bay Street Corridor","Commercial"
"12143",2016,"Forest Hill North","House"
"12144",2016,"The Beaches","Other"
"12145",2016,"Keelesdale-Eglinton West","House"
"12146",2016,"North Riverdale","House"
"12147",2016,"Blake-Jones","Apartment"
"12148",2016,"Malvern","Outside"
"12149",2016,"The Beaches","House"
"12150",2018,"Willowdale West","Apartment"
"12151",2016,"Moss Park","Outside"
"12152",2016,"The Beaches","House"
"12153",2016,"Waterfront Communities-The Island","Commercial"
"12154",2016,"Thorncliffe Park","Apartment"
"12155",2016,"Thorncliffe Park","Apartment"
"12156",2016,"The Beaches","Other"
"12157",2016,"Waterfront Communities-The Island","Outside"
"12158",2016,"Waterfront Communities-The Island","Outside"
"12159",2016,"Willowdale West","Apartment"
"12160",2016,"Niagara","Apartment"
"12161",2016,"Annex","Outside"
"12162",2016,"Leaside-Bennington","Other"
"12163",2016,"Leaside-Bennington","Other"
"12164",2016,"Leaside-Bennington","Other"
"12165",2016,"High Park-Swansea","Other"
"12166",2016,"High Park-Swansea","Other"
"12167",2016,"High Park-Swansea","Other"
"12168",2016,"Birchcliffe-Cliffside","Other"
"12169",2016,"Leaside-Bennington","Commercial"
"12170",2016,"Leaside-Bennington","Commercial"
"12171",2016,"Leaside-Bennington","Commercial"
"12172",2016,"Leaside-Bennington","Commercial"
"12173",2016,"Leaside-Bennington","Commercial"
"12174",2016,"Leaside-Bennington","Commercial"
"12175",2016,"Leaside-Bennington","Commercial"
"12176",2016,"Leaside-Bennington","Commercial"
"12177",2016,"Leaside-Bennington","Commercial"
"12178",2016,"High Park-Swansea","Other"
"12179",2016,"Broadview North","House"
"12180",2016,"The Beaches","Other"
"12181",2016,"Wychwood","Other"
"12182",2016,"University","Apartment"
"12183",2016,"Moss Park","House"
"12184",2016,"Lambton Baby Point","House"
"12185",2016,"The Beaches","Other"
"12186",2016,"Lawrence Park South","Other"
"12187",2016,"Mount Pleasant West","Commercial"
"12188",2016,"East End-Danforth","Other"
"12189",2016,"East End-Danforth","Other"
"12190",2016,"South Riverdale","House"
"12191",2016,"Bridle Path-Sunnybrook-York Mills","House"
"12192",2016,"South Riverdale","House"
"12193",2016,"NSA","Apartment"
"12194",2016,"South Riverdale","Commercial"
"12195",2016,"Long Branch","Apartment"
"12196",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12197",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12198",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12199",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12200",2016,"Mimico","Outside"
"12201",2016,"Niagara","Apartment"
"12202",2016,"Wychwood","Other"
"12203",2016,"Wychwood","Other"
"12204",2016,"Dovercourt-Wallace Emerson-Junction","Apartment"
"12205",2016,"Forest Hill South","Apartment"
"12206",2016,"West Humber-Clairville","Educational"
"12207",2016,"High Park-Swansea","House"
"12208",2016,"High Park-Swansea","House"
"12209",2016,"NSA","Outside"
"12210",2016,"High Park North","House"
"12211",2016,"High Park North","House"
"12212",2016,"High Park North","Other"
"12213",2016,"High Park North","Other"
"12214",2016,"Regent Park","Apartment"
"12215",2016,"Church-Yonge Corridor","Apartment"
"12216",2016,"Church-Yonge Corridor","Apartment"
"12217",2016,"Church-Yonge Corridor","Apartment"
"12218",2016,"Waterfront Communities-The Island","Apartment"
"12219",2016,"Bedford Park-Nortown","House"
"12220",2016,"Junction Area","Outside"
"12221",2016,"Bedford Park-Nortown","House"
"12222",2016,"Cabbagetown-South St.James Town","House"
"12223",2016,"Cabbagetown-South St.James Town","House"
"12224",2016,"Regent Park","Other"
"12225",2016,"South Riverdale","Other"
"12226",2016,"South Riverdale","Other"
"12227",2016,"Church-Yonge Corridor","Commercial"
"12228",2016,"Annex","House"
"12229",2016,"Waterfront Communities-The Island","Outside"
"12230",2016,"East End-Danforth","House"
"12231",2016,"Islington-City Centre West","House"
"12232",2016,"Lawrence Park North","Other"
"12233",2015,"Waterfront Communities-The Island","Apartment"
"12234",2017,"Waterfront Communities-The Island","Commercial"
"12235",2018,"Niagara","Commercial"
"12236",2015,"Elms-Old Rexdale","House"
"12237",2017,"Willowdale East","House"
"12238",2017,"Bay Street Corridor","Outside"
"12239",2016,"South Riverdale","Outside"
"12240",2018,"North Riverdale","Outside"
"12241",2018,"Dovercourt-Wallace Emerson-Junction","Apartment"
"12242",2015,"Church-Yonge Corridor","Apartment"
"12243",2017,"Woodbine Corridor","Apartment"
"12244",2017,"Niagara","Other"
"12245",2017,"Parkwoods-Donalda","Commercial"
"12246",2017,"Bay Street Corridor","Outside"
"12247",2017,"Runnymede-Bloor West Village","House"
"12248",2017,"Wychwood","House"
"12249",2017,"Lawrence Park North","House"
"12250",2017,"Playter Estates-Danforth","House"
"12251",2017,"Waterfront Communities-The Island","Outside"
"12252",2017,"Trinity-Bellwoods","House"
"12253",2017,"Trinity-Bellwoods","House"
"12254",2017,"Roncesvalles","House"
"12255",2017,"Dufferin Grove","Apartment"
"12256",2017,"Parkwoods-Donalda","Other"
"12257",2017,"Little Portugal","House"
"12258",2017,"Trinity-Bellwoods","Other"
"12259",2017,"Bay Street Corridor","Apartment"
"12260",2017,"Roncesvalles","House"
"12261",2017,"Roncesvalles","House"
"12262",2017,"Waterfront Communities-The Island","House"
"12263",2017,"Woburn","House"
"12264",2017,"Willowdale East","Apartment"
"12265",2017,"Banbury-Don Mills","House"
"12266",2017,"Roncesvalles","Other"
"12267",2017,"Roncesvalles","Other"
"12268",2017,"Waterfront Communities-The Island","Other"
"12269",2017,"Waterfront Communities-The Island","Other"
"12270",2017,"Hillcrest Village","Commercial"
"12271",2017,"Mount Dennis","House"
"12272",2017,"Hillcrest Village","Commercial"
"12273",2017,"Niagara","Apartment"
"12274",2017,"Niagara","Outside"
"12275",2017,"Waterfront Communities-The Island","Apartment"
"12276",2017,"Waterfront Communities-The Island","Apartment"
"12277",2017,"Waterfront Communities-The Island","Commercial"
"12278",2017,"Agincourt South-Malvern West","Outside"
"12279",2017,"Greenwood-Coxwell","Other"
"12280",2017,"Waterfront Communities-The Island","Outside"
"12281",2017,"Annex","Other"
"12282",2017,"South Riverdale","Apartment"
"12283",2017,"Forest Hill North","House"
"12284",2017,"Waterfront Communities-The Island","Apartment"
"12285",2017,"North St.James Town","Commercial"
"12286",2017,"South Riverdale","Outside"
"12287",2017,"South Riverdale","Apartment"
"12288",2017,"Mount Pleasant West","Outside"
"12289",2017,"Annex","House"
"12290",2017,"Humewood-Cedarvale","House"
"12291",2017,"Moss Park","Other"
"12292",2017,"Mimico","Apartment"
"12293",2017,"North St.James Town","House"
"12294",2017,"Corso Italia-Davenport","House"
"12295",2017,"Corso Italia-Davenport","House"
"12296",2017,"South Parkdale","Commercial"
"12297",2017,"Dovercourt-Wallace Emerson-Junction","House"
"12298",2017,"Annex","Commercial"
"12299",2017,"Little Portugal","Other"
"12300",2017,"Little Portugal","Other"
"12301",2017,"Little Portugal","Other"
"12302",2017,"Bay Street Corridor","Educational"
"12303",2017,"Willowdale West","Apartment"
"12304",2017,"Willowdale West","Apartment"
"12305",2018,"Palmerston-Little Italy","House"
"12306",2018,"Newtonbrook West","Apartment"
"12307",2018,"Mimico","Other"
"12308",2018,"Trinity-Bellwoods","Other"
"12309",2018,"Lawrence Park South","Other"
"12310",2018,"Mimico","Commercial"
"12311",2018,"Niagara","Apartment"
"12312",2018,"Forest Hill North","House"
"12313",2018,"North Riverdale","Other"
"12314",2018,"North Riverdale","Outside"
"12315",2018,"Waterfront Communities-The Island","Apartment"
"12316",2018,"Waterfront Communities-The Island","Apartment"
"12317",2018,"University","Apartment"
"12318",2018,"Waterfront Communities-The Island","Apartment"
"12319",2018,"Humewood-Cedarvale","House"
"12320",2018,"Humewood-Cedarvale","House"
"12321",2018,"High Park-Swansea","Other"
"12322",2018,"Mimico","Apartment"
"12323",2018,"Mimico","Apartment"
"12324",2018,"High Park-Swansea","House"
"12325",2018,"The Beaches","Other"
"12326",2018,"The Beaches","Other"
"12327",2018,"South Parkdale","Apartment"
"12328",2018,"Dovercourt-Wallace Emerson-Junction","Other"
"12329",2018,"Roncesvalles","Apartment"
"12330",2018,"Rosedale-Moore Park","Outside"
"12331",2018,"Dovercourt-Wallace Emerson-Junction","Other"
"12332",2018,"Downsview-Roding-CFB","Apartment"
"12333",2018,"Niagara","Other"
"12334",2018,"Niagara","Commercial"
"12335",2018,"Niagara","Commercial"
"12336",2018,"Niagara","Other"
"12337",2018,"Mimico","Apartment"
"12338",2017,"Dufferin Grove","House"
"12339",2018,"South Riverdale","Outside"
"12340",2016,"The Beaches","Other"
"12341",2015,"Edenbridge-Humber Valley","House"
"12342",2017,"Palmerston-Little Italy","House"
"12343",2018,"Bay Street Corridor","Commercial"
"12344",2018,"Niagara","Apartment"
"12345",2015,"Edenbridge-Humber Valley","House"
"12346",2017,"Junction Area","House"
"12347",2018,"Mimico","Apartment"
"12348",2016,"Bay Street Corridor","Apartment"
"12349",2018,"Little Portugal","Outside"
"12350",2015,"York University Heights","House"
"12351",2017,"Junction Area","House"
"12352",2018,"Church-Yonge Corridor","Commercial"
"12353",2016,"Mount Pleasant West","Apartment"
"12354",2018,"Church-Yonge Corridor","Outside"
"12355",2015,"Waterfront Communities-The Island","Apartment"
"12356",2017,"Newtonbrook West","Outside"
"12357",2016,"Waterfront Communities-The Island","Other"
"12358",2016,"Kingsway South","Other"
"12359",2016,"Wychwood","Outside"
"12360",2016,"Leaside-Bennington","House"
"12361",2016,"East End-Danforth","House"
"12362",2016,"North St.James Town","Outside"
"12363",2016,"Regent Park","House"
"12364",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12365",2016,"NSA","Apartment"
"12366",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12367",2016,"Humber Summit","Commercial"
"12368",2016,"Dufferin Grove","Apartment"
"12369",2016,"The Beaches","Other"
"12370",2016,"The Beaches","Other"
"12371",2016,"Dufferin Grove","Apartment"
"12372",2016,"The Beaches","House"
"12373",2016,"Annex","House"
"12374",2016,"Dufferin Grove","Other"
"12375",2016,"Thorncliffe Park","Outside"
"12376",2016,"The Beaches","Other"
"12377",2016,"The Beaches","House"
"12378",2016,"Greenwood-Coxwell","Apartment"
"12379",2016,"South Riverdale","House"
"12380",2016,"Humewood-Cedarvale","House"
"12381",2017,"Dovercourt-Wallace Emerson-Junction","House"
"12382",2016,"South Riverdale","Apartment"
"12383",2016,"Dovercourt-Wallace Emerson-Junction","House"
"12384",2016,"Dovercourt-Wallace Emerson-Junction","House"
